Date,AAPL,AXP,FB,GOOG,MSFT,SBUX,SPY,STAG,UNP,VOO,VTI,VZ,WPG
2012-07-01,75.73780822753906,51.6095085144043,21.709999084472656,315.30316162109375,24.561492919921875,19.91265869140625,118.49996185302734,9.267669677734375,50.01224136352539,107.72623443603516,60.75834655761719,31.91915512084961,
2012-08-01,82.49364471435547,52.31430435180664,18.059999465942383,341.2658386230469,25.686635971069336,21.816848754882812,121.46868133544922,9.86371898651123,49.53498458862305,110.42668151855469,62.400238037109375,30.705509185791016,
2012-09-01,83.07947540283203,51.02217102050781,21.65999984741211,375.84124755859375,24.96750259399414,22.387266159057617,123.88673400878906,10.421319961547852,48.892425537109375,112.66563415527344,63.644615173339844,32.5861701965332,
2012-10-01,74.14010620117188,50.22352981567383,21.110000610351562,338.8797912597656,23.943965911865234,20.263763427734375,122.28147888183594,11.289077758789062,50.67593765258789,111.02833557128906,62.799949645996094,31.92113494873047,
2012-11-01,72.8897476196289,50.33678436279297,28.0,347.88104248046875,22.333173751831055,22.899375915527344,122.97352600097656,12.286321640014648,50.57297134399414,111.66394805908203,63.286197662353516,31.89688491821289,
2012-12-01,66.57821655273438,51.75954055786133,26.6200008392334,352.3692321777344,22.592805862426758,23.77489471435547,123.19851684570312,11.712745666503906,52.375179290771484,111.99036407470703,63.633575439453125,31.282365798950195,
2013-01-01,56.98501205444336,52.957183837890625,30.979999542236328,376.43402099609375,23.2187442779541,24.878738403320312,130.42356872558594,13.051348686218262,54.7664794921875,118.62649536132812,67.57730865478516,31.528179168701172,
2013-02-01,55.222259521484375,56.16019821166992,27.25,399.10406494140625,23.51479148864746,24.31573486328125,132.08763122558594,14.037484169006348,57.120277404785156,120.2010498046875,68.443359375,34.03138732910156,
2013-03-01,55.702640533447266,60.958431243896484,25.579999923706055,395.6121520996094,24.400293350219727,25.341569900512695,136.4960479736328,14.077195167541504,59.949459075927734,123.9557113647461,70.82279968261719,35.94761657714844,
2013-04-01,55.717735290527344,61.81685256958008,27.770000457763672,410.74542236328125,28.229629516601562,27.072538375854492,139.73716735839844,14.793512344360352,62.285797119140625,127.1509780883789,72.28825378417969,39.42900466918945,
2013-05-01,56.592308044433594,68.6162109375,24.350000381469727,433.98333740234375,29.764772415161133,28.09599494934082,143.03634643554688,14.76666259765625,65.08942413330078,130.1063232421875,74.05459594726562,35.82990646362305,
2013-06-01,50.22809600830078,67.75524139404297,24.8799991607666,438.5412292480469,29.664308547973633,29.248899459838867,140.38475036621094,13.390682220458984,65.51948547363281,127.49866485595703,72.6485595703125,37.2045783996582,
2013-07-01,57.321556091308594,66.85797882080078,36.79999923706055,442.21746826171875,27.34544563293457,31.82954978942871,148.420654296875,14.12950611114502,67.34986114501953,134.9415283203125,77.18448638916016,36.56897735595703,
2013-08-01,61.71572494506836,65.37101745605469,41.290000915527344,421.8687438964844,28.685232162475586,31.485763549804688,143.96910095214844,13.631941795349121,65.20524597167969,130.7830352783203,74.84477996826172,35.372039794921875,
2013-09-01,60.7882080078125,68.65277862548828,50.22999954223633,436.319580078125,28.7835750579834,34.46339797973633,147.80477905273438,13.713732719421387,66.65534973144531,134.53965759277344,77.38758087158203,34.84198760986328,
2013-10-01,66.64710235595703,74.3617172241211,50.209999084472656,513.3657836914062,30.625797271728516,36.290225982666016,155.40296936035156,14.458849906921387,64.96471405029297,141.25692749023438,81.07962036132812,37.708763122558594,
2013-11-01,70.90194702148438,78.23494720458984,47.0099983215332,527.8165893554688,32.97831726074219,36.47380447387695,160.00875854492188,15.060726165771484,69.5302734375,145.48904418945312,83.27095794677734,37.464210510253906,
2013-12-01,71.95076751708984,82.73027801513672,54.650001525878906,558.2625122070312,32.6009521484375,35.212242126464844,163.27081298828125,14.2305326461792,72.7939682006836,148.5182342529297,85.09854888916016,37.101802825927734,
2014-01-01,64.20189666748047,77.52372741699219,62.56999969482422,588.2799682617188,32.975685119628906,31.94661521911621,158.3709716796875,15.05154800415039,75.49774932861328,144.05572509765625,82.83592224121094,36.25617980957031,
2014-02-01,67.49018859863281,83.44657135009766,68.45999908447266,605.5552368164062,33.38527297973633,31.874736785888672,165.579345703125,16.428007125854492,78.1582260131836,150.6326446533203,86.86711883544922,36.31437301635742,
2014-03-01,69.2488784790039,82.30382537841797,60.2400016784668,555.4450073242188,35.988624572753906,33.08652114868164,166.21932983398438,17.062763214111328,82.14924621582031,151.26821899414062,86.9295654296875,36.306732177734375,
2014-04-01,76.1319580078125,79.92697143554688,59.779998779296875,525.218017578125,35.470603942871094,31.842058181762695,168.11351013183594,16.73371696472168,83.36185455322266,153.05850219726562,87.36333465576172,35.665626525878906,
2014-05-01,81.66809844970703,83.8592529296875,63.29999923706055,558.3570556640625,35.94471740722656,33.02339172363281,172.0147705078125,17.108203887939453,87.23162841796875,156.57040405273438,89.19966125488281,38.555503845214844,9.32492446899414
2014-06-01,84.39596557617188,86.94783020019531,67.29000091552734,573.7048950195312,36.87027359008789,35.018470764160156,174.72874450683594,17.226940155029297,87.33228302001953,159.12440490722656,91.1613540649414,37.760623931884766,8.785778999328613
2014-07-01,86.8207778930664,80.65151977539062,72.6500015258789,570.0349731445312,38.16118240356445,35.15423583984375,173.2068634033203,16.459129333496094,86.45655059814453,157.6407012939453,89.71186828613281,38.910491943359375,8.856101989746094
2014-08-01,93.08712768554688,82.29833984375,74.81999969482422,570.0349731445312,40.16825485229492,35.213069915771484,180.0421905517578,16.962669372558594,92.57735443115234,163.9031982421875,93.43560791015625,38.8614616394043,9.151458740234375
2014-09-01,91.95294952392578,80.45109558105469,79.04000091552734,575.7791748046875,41.24656295776367,34.26448059082031,176.73216247558594,15.063348770141602,95.80134582519531,160.8743896484375,91.06104278564453,38.99406433105469,8.30210018157959
2014-10-01,98.56988525390625,82.66595458984375,74.98999786376953,557.5492553710938,41.771484375,34.30988311767578,181.7399444580078,17.84178924560547,102.89675903320312,165.5249481201172,93.98851013183594,39.196876525878906,8.37334156036377
2014-11-01,108.54553985595703,85.18893432617188,77.69999694824219,540.3464965820312,42.53663635253906,36.87540817260742,186.73268127441406,17.51277732849121,103.17951202392578,170.08975219726562,96.31969451904297,39.90385818481445,8.183362007141113
2014-12-01,101.1789321899414,85.76044464111328,78.0199966430664,524.958740234375,41.587284088134766,37.41072463989258,185.23667907714844,18.082172393798828,105.69340515136719,168.63082885742188,95.77757263183594,36.898643493652344,8.297834396362305
2015-01-01,107.39376831054688,74.37671661376953,75.91000366210938,533.0565185546875,36.170650482177734,39.909324645996094,180.7403106689453,19.422319412231445,103.98995971679688,164.70108032226562,93.64864349365234,36.05466079711914,8.519495964050293
2015-02-01,117.7518081665039,75.42755889892578,78.97000122070312,556.87109375,39.25947189331055,42.62679672241211,190.8987579345703,18.57235336303711,106.69593811035156,173.890625,99.02593994140625,39.46610641479492,8.482744216918945
2015-03-01,114.50788116455078,72.21967315673828,82.22000122070312,546.4995727539062,36.66249465942383,43.336097717285156,187.06553649902344,17.586748123168945,96.52650451660156,170.29037475585938,97.4181900024414,38.81167221069336,8.14010238647461
2015-04-01,115.17047882080078,71.83956909179688,78.7699966430664,537.3400268554688,43.857940673828125,45.3770637512207,189.7483673095703,16.32599639892578,94.67279815673828,172.8780517578125,98.47669982910156,40.256229400634766,7.390007495880127
2015-05-01,119.89141082763672,73.94513702392578,79.19000244140625,532.1099853515625,42.2529411315918,47.555294036865234,192.18780517578125,16.083885192871094,89.93160247802734,175.04017639160156,99.75431823730469,39.90357208251953,6.931827068328857
2015-06-01,115.9103012084961,72.09001159667969,85.7699966430664,520.510009765625,40.06809997558594,49.230712890625,187.3726043701172,15.18111801147461,85.4510269165039,170.83352661132812,97.66448211669922,37.61944580078125,6.665787696838379
2015-07-01,112.09375,70.81423950195312,94.01000213623047,625.6099853515625,42.38233947753906,53.187904357910156,192.53724670410156,14.989846229553223,87.44014739990234,175.3676300048828,99.75157928466797,37.76472091674805,6.791385650634766
2015-08-01,104.34978485107422,71.4287109375,89.7300033569336,637.6099853515625,39.496337890625,51.369991302490234,182.16493225097656,13.1021089553833,76.82259368896484,164.6065673828125,93.67521667480469,37.57252502441406,6.074127674102783
2015-09-01,102.3899917602539,69.01732635498047,89.9000015258789,608.4199829101562,40.43280792236328,52.33102035522461,175.27749633789062,14.079339027404785,79.73636627197266,159.69863891601562,90.47663116455078,35.53099060058594,5.965572357177734
2015-10-01,110.93023681640625,68.20734405517578,101.97000122070312,710.8099975585938,48.08817672729492,57.60647201538086,192.0579376220703,15.966975212097168,80.58415222167969,174.1166229248047,98.13137817382812,38.282989501953125,5.9451069831848145
2015-11-01,109.8162841796875,66.95153045654297,104.23999786376953,742.5999755859375,49.65031433105469,56.520076751708984,191.8740234375,15.964714050292969,75.71392059326172,174.85675048828125,98.72093963623047,37.597354888916016,5.397665500640869
2015-12-01,98.12966918945312,64.998291015625,104.66000366210938,758.8800048828125,51.024227142333984,55.4469108581543,187.4424591064453,14.521140098571777,70.98846435546875,170.79978942871094,96.07720947265625,38.23431396484375,5.554957389831543
2016-01-01,90.74617767333984,49.998695373535156,112.20999908447266,742.9500122070312,50.66554260253906,56.13041687011719,179.1703338623047,13.406960487365723,65.3602294921875,163.37950134277344,91.093994140625,41.33641052246094,4.753913402557373
2016-02-01,90.14021301269531,52.16990661621094,106.91999816894531,697.77001953125,46.79366683959961,53.76586151123047,179.0223388671875,14.00069808959961,71.58759307861328,163.0393829345703,91.08470153808594,42.48126983642578,4.523547649383545
2016-03-01,102.15835571289062,57.63282012939453,114.0999984741211,744.9500122070312,51.158992767333984,55.32231140136719,190.0840606689453,16.350868225097656,72.71329498291016,173.31552124023438,97.10637664794922,45.28655242919922,4.968572616577148
2016-04-01,87.8642349243164,61.415550231933594,117.58000183105469,693.010009765625,46.1940803527832,52.10676574707031,191.81748962402344,16.125322341918945,79.7332763671875,174.85562133789062,98.20291900634766,42.65711212158203,5.641535758972168
2016-05-01,93.60064697265625,62.02415466308594,118.80999755859375,735.719970703125,49.093379974365234,50.865020751953125,195.0806121826172,17.346527099609375,76.95452117919922,177.923583984375,99.90619659423828,43.073551177978516,5.496331214904785
2016-06-01,90.1532211303711,57.30819320678711,114.27999877929688,692.0999755859375,47.72978210449219,53.116703033447266,194.7459259033203,19.452789306640625,80.28412628173828,177.60939025878906,99.73866271972656,47.25396728515625,6.0179972648620605
2016-07-01,98.2726821899414,61.10404586791992,123.94000244140625,768.7899780273438,52.86933517456055,53.98151779174805,202.89825439453125,20.84173583984375,85.62108612060547,185.0722198486328,104.16187286376953,46.89009094238281,6.990316390991211
2016-08-01,100.05500030517578,62.16572952270508,126.12000274658203,767.0499877929688,53.596900939941406,52.289085388183594,203.1411895751953,20.485498428344727,87.90306091308594,185.29510498046875,104.37688446044922,44.730743408203125,7.574681758880615
2016-09-01,107.18655395507812,60.7059211730957,128.27000427246094,777.2899780273438,54.062355041503906,50.52088928222656,202.1319580078125,20.317502975463867,90.26531982421875,184.52426147460938,104.0777359008789,44.43156814575195,6.824930667877197
2016-10-01,107.651123046875,62.96199417114258,130.99000549316406,784.5399780273438,56.23986053466797,49.52241516113281,199.63095092773438,19.214401245117188,81.61177062988281,182.02792358398438,102.29254913330078,41.11500549316406,5.888759613037109
2016-11-01,104.78775024414062,68.63306427001953,118.41999816894531,758.0399780273438,56.55897903442383,54.09486770629883,206.9850311279297,19.762535095214844,93.78227996826172,188.80975341796875,106.88628387451172,43.13964080810547,5.624917984008789
2016-12-01,110.37667846679688,70.57658386230469,115.05000305175781,771.8200073242188,58.71752166748047,52.04862976074219,209.9435577392578,20.07883644104004,96.52922058105469,191.52438354492188,108.33297729492188,46.148170471191406,5.987646102905273
