2001-02-01,1.1315531730651855
2001-03-01,1.3684043884277344
2001-04-01,1.5804541110992432
2001-05-01,1.2369581460952759
2001-06-01,1.4415677785873413
2001-07-01,1.1650347709655762
2001-08-01,1.1501539945602417
2001-09-01,0.9616649746894836
2001-10-01,1.0887713432312012
2001-11-01,1.320662498474121
2001-12-01,1.3578639030456543
2002-01-01,1.5327121019363403
2002-02-01,1.3454627990722656
2002-03-01,1.467609167098999
2002-04-01,1.5048109292984009
2002-05-01,1.4446676969528198
2002-06-01,1.0986915826797485
2002-07-01,0.9461644887924194
2002-08-01,0.9145429134368896
2002-09-01,0.8990421295166016
2002-10-01,0.9963871240615845
2002-11-01,0.9610450267791748
2002-12-01,0.8885018229484558
2003-01-01,0.8903619050979614
2003-02-01,0.9306634664535522
2003-03-01,0.8767213821411133
2003-04-01,0.881681501865387
2003-05-01,1.1129523515701294
2003-06-01,1.181775689125061
2003-07-01,1.3070216178894043
2003-08-01,1.401886224746704
2003-09-01,1.2847003936767578
2003-10-01,1.4192466735839844
2003-11-01,1.2964811325073242
2003-12-01,1.3250023126602173
2004-01-01,1.3987858295440674
2004-02-01,1.483109951019287
2004-03-01,1.6765586137771606
2004-04-01,1.598435401916504
2004-05-01,1.7398018836975098
2004-06-01,2.0175747871398926
2004-07-01,2.005173444747925
2004-08-01,2.1384809017181396
2004-09-01,2.4026129245758057
2004-10-01,3.248952865600586
2004-11-01,4.157295227050781
2004-12-01,3.9929869174957275
2005-01-01,4.768024921417236
2005-02-01,5.562901496887207
2005-03-01,5.167323112487793
2005-04-01,4.471652030944824
2005-05-01,4.930470943450928
2005-06-01,4.564655303955078
2005-07-01,5.288849353790283
2005-08-01,5.814632415771484
2005-09-01,6.647952556610107
2005-10-01,7.141496181488037
2005-11-01,8.410074234008789
2005-12-01,8.914780616760254
2006-01-01,9.36368179321289
2006-02-01,8.49316120147705
2006-03-01,7.777645111083984
2006-04-01,8.728772163391113
2006-05-01,7.41182804107666
2006-06-01,7.101815223693848
2006-07-01,8.427436828613281
2006-08-01,8.413793563842773
2006-09-01,9.545971870422363
2006-10-01,10.054391860961914
2006-11-01,11.366375923156738
2006-12-01,10.52065372467041
2007-01-01,10.631019592285156
2007-02-01,10.492132186889648
2007-03-01,11.521381378173828
2007-04-01,12.375781059265137
2007-05-01,15.028267860412598
2007-06-01,15.13366985321045
2007-07-01,16.339012145996094
2007-08-01,17.172327041625977
2007-09-01,19.03117561340332
2007-10-01,23.554906845092773
2007-11-01,22.596343994140625
2007-12-01,24.563074111938477
2008-01-01,16.785425186157227
2008-02-01,15.503209114074707
2008-03-01,17.794837951660156
2008-04-01,21.57081413269043
2008-05-01,23.40610122680664
2008-06-01,20.76353645324707
2008-07-01,19.71072769165039
2008-08-01,21.022714614868164
2008-09-01,14.094501495361328
2008-10-01,13.34178638458252
2008-11-01,11.491623878479004
2008-12-01,10.58389663696289
2009-01-01,11.176645278930664
2009-02-01,11.074957847595215
2009-03-01,13.035493850708008
2009-04-01,15.603650093078613
2009-05-01,16.841228485107422
2009-06-01,17.662147521972656
2009-07-01,20.261314392089844
2009-08-01,20.859027862548828
2009-09-01,22.984481811523438
2009-10-01,23.375104904174805
2009-11-01,24.790002822875977
2009-12-01,26.131752014160156
2010-01-01,23.816572189331055
2010-02-01,25.374073028564453
2010-03-01,29.14137077331543
2010-04-01,32.37667465209961
2010-05-01,31.854618072509766
2010-06-01,31.191194534301758
2010-07-01,31.900508880615234
2010-08-01,30.14582061767578
2010-09-01,35.1866569519043
2010-10-01,37.323280334472656
2010-11-01,38.58442687988281
2010-12-01,39.999332427978516
2011-01-01,42.077667236328125
2011-02-01,43.80010986328125
2011-03-01,43.21726608276367
2011-04-01,43.41816329956055
2011-05-01,43.13294219970703
2011-06-01,41.62502670288086
2011-07-01,48.42179870605469
2011-08-01,47.721168518066406
2011-09-01,47.28590393066406
2011-10-01,50.19508361816406
2011-11-01,47.39502716064453
2011-12-01,50.22236633300781
2012-01-01,56.60617446899414
2012-02-01,67.2657241821289
2012-03-01,74.34770202636719
2012-04-01,72.41693115234375
2012-05-01,71.64187622070312
2012-06-01,72.41940307617188
2012-07-01,75.73780822753906
2012-08-01,82.49364471435547
2012-09-01,83.07947540283203
2012-10-01,74.14010620117188
2012-11-01,72.8897476196289
2012-12-01,66.57821655273438
2013-01-01,56.98501205444336
2013-02-01,55.222259521484375
2013-03-01,55.702640533447266
2013-04-01,55.717735290527344
2013-05-01,56.592308044433594
2013-06-01,50.22809600830078
2013-07-01,57.321556091308594
2013-08-01,61.71572494506836
2013-09-01,60.7882080078125
2013-10-01,66.64710235595703
2013-11-01,70.90194702148438
2013-12-01,71.95076751708984
2014-01-01,64.20189666748047
2014-02-01,67.49018859863281
2014-03-01,69.2488784790039
2014-04-01,76.1319580078125
2014-05-01,81.66809844970703
2014-06-01,84.39596557617188
2014-07-01,86.8207778930664
2014-08-01,93.08712768554688
2014-09-01,91.95294952392578
2014-10-01,98.56988525390625
2014-11-01,108.54553985595703
2014-12-01,101.1789321899414
2015-01-01,107.39376831054688
2015-02-01,117.7518081665039
2015-03-01,114.50788116455078
2015-04-01,115.17047882080078
2015-05-01,119.89141082763672
2015-06-01,115.9103012084961
2015-07-01,112.09375
2015-08-01,104.34978485107422
2015-09-01,102.3899917602539
2015-10-01,110.93023681640625
2015-11-01,109.8162841796875
2015-12-01,98.12966918945312
2016-01-01,90.74617767333984
2016-02-01,90.14021301269531
2016-03-01,102.15835571289062
2016-04-01,87.8642349243164
2016-05-01,93.60064697265625
